customer_id,signup_date,last_active,country,subscription_tier,monthly_spend,support_tickets,churn,source
c46e9944-cbde-4ba4-9c82-b1073946045b,2024-02-06,2024-11-04,Pakistan,Pro,175.95,7,0,synthetic_saas
6036d05f-8e7d-4ead-b5d2-7c3bdfe1ce72,2023-06-20,2025-03-10,Lesotho,Pro,25.1,5,0,synthetic_saas
b0bdcdaa-83a1-4273-a7bf-2ac0c5f88bc0,2024-03-04,2024-10-13,Ukraine,Enterprise,197.97,7,1,synthetic_saas
5b7281c0-9cf2-4d47-915e-dbdeaa2deae5,2023-06-20,2025-03-05,Liechtenstein,Free,44.5,10,0,synthetic_saas
8aa44dcc-8e84-4b7c-a726-1561f79ac1f4,2023-10-12,2025-03-08,Fiji,Enterprise,138.48,6,0,synthetic_saas
0249a6b5-6800-4e12-b861-92c92e6a6829,2023-11-15,2024-04-07,Ethiopia,Enterprise,190.27,0,0,synthetic_saas
05b100d9-b3c6-4f35-80cb-32cf1ff00c31,2023-09-28,2024-06-11,French Guiana,Basic,21.81,6,1,synthetic_saas
22300417-e814-4954-bc5d-3ef0d7a1b05d,2023-06-07,2024-08-28,Saudi Arabia,Pro,91.92,2,0,synthetic_saas
4a29a122-5002-46df-9891-5221f703dca7,2023-09-11,2024-04-23,Mali,Basic,67.46,3,0,synthetic_saas
9115cd4c-334a-476b-9578-fccc83aad4ef,2023-05-03,2024-11-13,Guinea-Bissau,Basic,181.96,2,1,synthetic_saas
cde3f9fe-e291-4935-90b7-c59f5f819b9c,2024-02-29,2024-12-05,France,Enterprise,101.22,10,0,synthetic_saas
f582fe9c-a726-4bac-885c-1aca1b7d7b52,2023-10-13,2025-03-28,Marshall Islands,Enterprise,60.3,0,0,synthetic_saas
6fb6145b-7f5f-453e-a4a8-0af06418afd3,2024-02-21,2024-05-23,Burkina Faso,Free,160.02,0,1,synthetic_saas
d783d5ad-48aa-44ad-9cc5-5589327140c1,2024-02-22,2024-08-16,Eritrea,Enterprise,32.34,5,0,synthetic_saas
3830ddea-d604-460c-bf40-487fe1c4e637,2023-12-12,2024-05-20,Lesotho,Enterprise,152.4,1,0,synthetic_saas
3cc4922e-09b5-4b86-b31c-6df99dfdcd54,2023-06-16,2024-07-05,Norfolk Island,Basic,133.01,2,0,synthetic_saas
895deb6e-6f10-44d3-88f2-58e93994b3eb,2023-11-22,2024-04-20,Congo,Basic,53.98,4,0,synthetic_saas
ed4c362c-fec3-4e74-977c-f7ff3868040c,2023-12-05,2024-11-21,Montserrat,Free,118.03,8,1,synthetic_saas
59c643e6-9281-4699-9914-5a21dffcaffe,2024-02-22,2024-08-17,Norfolk Island,Enterprise,104.92,8,0,synthetic_saas
65646c57-87b9-4b85-98c1-2649d787dd46,2023-07-18,2024-05-15,Russian Federation,Enterprise,147.52,0,0,synthetic_saas
1b41d2b5-4f31-4cce-ab4b-ae1e02a2e667,2023-09-08,2024-11-26,Congo,Enterprise,60.43,1,1,synthetic_saas
21ea5f07-b3c9-423a-9038-764466faa2bc,2023-08-15,2024-07-30,Pitcairn Islands,Pro,97.64,8,0,synthetic_saas
190dbd3a-d3a0-499d-88df-209a12501ba9,2023-09-02,2024-08-04,Greenland,Enterprise,146.12,1,0,synthetic_saas
aea1af24-8efe-43b2-bf00-e5ca163170b8,2023-10-26,2025-01-17,Congo,Basic,61.18,6,1,synthetic_saas
8e482ab9-fc6e-48fc-831a-22014af2272c,2023-09-16,2024-12-30,Italy,Pro,180.2,1,0,synthetic_saas
b1c55d17-4148-4ce8-9ec4-12c5b6795973,2023-08-10,2025-02-14,Central African Republic,Enterprise,29.08,8,1,synthetic_saas
6a3e5193-c108-4eb7-aa02-e3a22467319f,2023-05-08,2025-01-28,Iraq,Enterprise,194.93,5,0,synthetic_saas
f75ac15f-ad71-405a-93f2-37debba1e2c1,2024-02-03,2025-01-25,Austria,Enterprise,186.64,5,1,synthetic_saas
8b220d16-8f88-40fe-a4ff-d5f023b4f327,2023-07-05,2024-04-09,Palau,Free,90.18,4,0,synthetic_saas
26f6a15a-2fcb-4b87-a62b-aee0266f82fa,2023-05-11,2025-01-27,Mauritius,Free,115.03,8,1,synthetic_saas
7a25e2bf-fa26-4329-aaa5-6e736c5cb07b,2024-03-28,2024-05-19,Saint Vincent and the Grenadines,Enterprise,26.23,2,0,synthetic_saas
bdae3df4-bb86-42bb-b3b3-24386861dd8c,2023-08-19,2024-10-10,Mauritania,Basic,182.48,4,0,synthetic_saas
c54a8463-d348-4f17-a9d5-de79e4e33b6c,2023-08-05,2025-03-23,Bahrain,Basic,11.6,8,0,synthetic_saas
3335eb00-c69b-4711-bd36-684240ad8427,2024-01-12,2024-05-21,Jordan,Basic,1.57,3,0,synthetic_saas
ff9be983-3ad0-464e-985a-7c87c42f8f9b,2024-01-20,2024-11-19,Holy See (Vatican City State),Basic,139.42,7,0,synthetic_saas
b378bfcc-88dc-46ae-8e83-51e85ecf7a8c,2023-05-10,2025-03-09,North Macedonia,Pro,96.5,8,1,synthetic_saas
3d28c7b2-c873-4adf-a9e9-62dc4b69c16e,2023-08-31,2024-11-09,Cuba,Pro,144.67,7,1,synthetic_saas
c61ff8ad-cee1-4d71-b2cd-a98f71f3a5f6,2023-05-04,2025-03-22,Russian Federation,Pro,126.32,8,0,synthetic_saas
dbaa9979-691f-4b6a-b317-922de1ec8a9a,2023-11-21,2024-12-29,Romania,Pro,35.83,4,1,synthetic_saas
28576e84-fc36-44d7-ad38-6a039c8f6e9d,2023-07-22,2024-10-19,Korea,Free,42.69,1,1,synthetic_saas
5b845c51-461b-4705-9b06-8b017b1f5bac,2023-12-27,2025-02-15,Iran,Free,34.67,2,0,synthetic_saas
72e71675-cd0c-4f11-bdb8-65128ecc61dd,2023-10-08,2024-11-25,Colombia,Free,41.97,6,0,synthetic_saas
836b015c-7f1b-4430-a86c-f89c543387cc,2024-03-09,2025-01-23,Cyprus,Enterprise,79.27,3,0,synthetic_saas
e5a68626-25e2-48fe-9694-cf506dcf0bd7,2023-12-09,2024-07-23,Ghana,Basic,84.71,4,0,synthetic_saas
48deeec7-bbbe-4d97-be7d-400a63fa921a,2024-02-19,2024-04-05,Myanmar,Basic,49.31,5,0,synthetic_saas
a0ae66b4-8e42-4159-9e4d-5c8c5f3c8398,2023-11-22,2025-02-28,Grenada,Basic,186.92,8,1,synthetic_saas
2931776a-4583-4e2b-90ec-6563239f1dda,2023-07-13,2024-10-30,Svalbard & Jan Mayen Islands,Free,199.4,5,0,synthetic_saas
c4755081-81ba-4da7-80d7-65c021c7cef9,2023-12-21,2024-09-01,Bouvet Island (Bouvetoya),Enterprise,175.75,0,1,synthetic_saas
a1c4769e-84a8-4563-9e54-895dfb73a597,2023-12-28,2024-11-28,Samoa,Free,15.14,8,0,synthetic_saas
24e029b5-37f6-4875-8a99-aadfcfbdd884,2023-07-23,2025-03-22,Belize,Pro,142.93,2,1,synthetic_saas
477e7068-a918-439a-8744-49968e0be8b2,2023-08-01,2025-02-15,Italy,Basic,69.22,0,0,synthetic_saas
8e6c6583-f798-4952-a243-19c121cfa90b,2023-06-11,2024-04-29,Portugal,Enterprise,66.7,8,1,synthetic_saas
060f307f-a574-4da1-9fe8-bfde86c949d7,2023-09-21,2024-04-15,Kenya,Free,11.31,8,0,synthetic_saas
4e05a886-d757-4d80-898f-eb9c7b27e921,2023-04-09,2024-04-21,Saint Helena,Pro,146.85,2,0,synthetic_saas
eea6190a-e34c-46e6-a2c3-aa771dcf1e00,2023-08-18,2024-05-03,Georgia,Free,194.63,9,0,synthetic_saas
3c80e6cc-72c7-457f-ac30-4a96940a6392,2023-04-21,2024-12-28,Sierra Leone,Free,177.38,0,0,synthetic_saas
0839719d-44f3-4eb6-a9aa-051613b8c9df,2023-10-29,2024-08-11,Hungary,Free,188.12,8,0,synthetic_saas
2567ec4d-d52e-4064-8f60-01c9e16f8945,2023-10-20,2024-08-05,Zimbabwe,Pro,71.3,7,1,synthetic_saas
a939ace3-55fa-48ec-a695-c53d054c526d,2024-04-02,2024-09-26,Martinique,Free,27.76,9,0,synthetic_saas
15d76caf-e0f3-41f6-b8ad-9e9416464620,2023-06-19,2024-09-12,Austria,Pro,7.18,2,0,synthetic_saas
e9dfd403-0bff-40ae-b823-2a78e9afba9c,2023-11-15,2024-10-29,Tunisia,Basic,119.89,7,0,synthetic_saas
c9a76c09-4eec-4b47-864c-31ea1e855c43,2024-01-06,2024-07-17,Belgium,Enterprise,188.09,3,0,synthetic_saas
529e66d0-0b96-4426-a71c-ebbe1890d31e,2023-10-05,2024-05-11,Saint Helena,Enterprise,120.4,8,0,synthetic_saas
69dc5c90-2eee-4843-b626-006587ac9292,2023-12-26,2025-01-23,Albania,Enterprise,197.33,6,0,synthetic_saas
1ccf9854-57b4-4305-81ad-ab5d249b81ef,2024-03-07,2025-04-04,Swaziland,Free,80.34,2,0,synthetic_saas
68f9cc62-0b6c-4f53-b468-8ba0b8e042df,2023-12-14,2024-08-04,Thailand,Basic,125.62,4,1,synthetic_saas
9c545a10-4c01-4634-ae34-9ad64adad281,2023-10-16,2024-12-09,Seychelles,Pro,195.95,2,0,synthetic_saas
8dc661b7-5d17-438b-a9c0-d7114edce1e8,2023-04-09,2024-06-01,Morocco,Enterprise,18.03,3,0,synthetic_saas
06b31a9c-de0a-4cc4-949b-16ff045c58f6,2023-09-02,2024-07-28,Sweden,Pro,140.86,10,0,synthetic_saas
9bfb944b-71d5-490b-985d-f5a5067031a6,2023-06-23,2025-03-23,Marshall Islands,Basic,100.05,1,0,synthetic_saas
ef358acb-081c-4737-be46-f64f61c8d92c,2024-02-16,2024-05-25,Mongolia,Free,70.45,8,0,synthetic_saas
04708dc9-0406-4122-811a-8ed421b09c35,2023-12-16,2024-11-12,Cameroon,Pro,174.51,8,0,synthetic_saas
27394fc0-f0ff-457e-94fa-ec32d8860a66,2023-12-16,2024-08-27,Korea,Enterprise,171.73,9,1,synthetic_saas
33f91645-6eb6-4902-b95a-b3494600adbc,2023-08-08,2024-11-19,Kazakhstan,Enterprise,57.41,3,0,synthetic_saas
eea3a4f3-f0dd-42c7-9e83-36e369b12f0e,2024-03-13,2025-01-30,Ethiopia,Pro,101.11,1,0,synthetic_saas
174a84ec-b813-4734-a9d0-a5e21f43675b,2024-03-15,2024-11-18,Australia,Free,171.11,1,0,synthetic_saas
58114a11-e993-4f4f-ba12-00663e8ee8f9,2023-09-17,2024-06-19,Belarus,Enterprise,101.21,6,0,synthetic_saas
cc885b71-553e-4b60-b536-09129c917e44,2023-08-30,2025-01-24,Vanuatu,Free,196.67,1,0,synthetic_saas
fc4cfeda-cee2-4747-98c4-4fd2c70839e8,2023-10-04,2024-10-06,Bosnia and Herzegovina,Basic,81.57,2,0,synthetic_saas
7c30f5b1-1bc3-4527-84b7-162983b09c03,2023-08-30,2024-05-29,South Africa,Pro,174.12,9,0,synthetic_saas
1c52d3e1-af39-437a-a08f-b135acd2622a,2023-11-04,2024-08-03,Liechtenstein,Enterprise,165.49,3,0,synthetic_saas
78ded489-1a15-41dd-b3b9-8ff54887191e,2023-04-21,2025-02-10,Bosnia and Herzegovina,Free,88.6,1,1,synthetic_saas
67b2be40-5726-4284-88cf-d50ae4fb7c76,2023-08-23,2024-08-16,Egypt,Enterprise,131.61,8,0,synthetic_saas
50c90126-9adb-4d70-bbd5-33689c6a3b48,2023-11-25,2024-11-03,Swaziland,Enterprise,78.4,10,1,synthetic_saas
39ec6ecd-537e-497f-af4d-70fe1a6e8e45,2024-01-05,2024-05-01,Marshall Islands,Enterprise,55.99,3,0,synthetic_saas
89382a54-0fe5-47a3-8a36-9d3d13e2009d,2023-06-20,2024-10-22,Malta,Basic,135.21,6,0,synthetic_saas
cd048a5f-525d-48b7-93f6-7f94e4cb2459,2023-06-28,2024-10-27,Burundi,Pro,81.41,10,0,synthetic_saas
69455487-2712-41c6-99cb-7a414c0b3673,2023-09-14,2024-05-02,United States Minor Outlying Islands,Basic,11.3,5,0,synthetic_saas
af603dd5-ef5a-4a46-9c23-acab244eb04a,2023-10-27,2025-02-13,Bosnia and Herzegovina,Pro,173.67,1,0,synthetic_saas
a5d115d4-df99-4fb6-a01b-e268e46299a9,2023-11-16,2025-01-29,Burkina Faso,Enterprise,154.66,8,0,synthetic_saas
b43daaaa-0724-46d6-b67f-4c79240c5959,2024-02-04,2024-08-23,Burundi,Basic,146.5,8,0,synthetic_saas
9ad6d07b-7665-499d-8b72-757ceaeb3944,2023-12-21,2024-12-26,Latvia,Free,160.25,3,0,synthetic_saas
80d1c5bc-9cad-4a86-bbd9-2b3328283b13,2024-03-20,2024-06-24,Sierra Leone,Enterprise,167.32,4,0,synthetic_saas
ed5b576a-2df7-4007-8999-154f5a8752cb,2023-07-28,2025-03-09,United States Minor Outlying Islands,Basic,72.13,7,0,synthetic_saas
dcdfb1f8-6198-428c-b4ad-746a74e25b7d,2023-12-07,2024-08-29,Mexico,Enterprise,193.38,0,1,synthetic_saas
91222089-cb28-4089-a62a-290c87978831,2023-07-21,2024-10-01,Jersey,Enterprise,33.53,10,0,synthetic_saas
f82d3612-e747-4b00-a3fd-dcdfe8bc28e5,2023-05-03,2024-07-15,Nauru,Pro,0.21,3,0,synthetic_saas
82d1bfb3-c399-4bc8-be3b-a20c1722c628,2023-09-17,2024-06-12,North Macedonia,Free,165.27,3,0,synthetic_saas
7b82c2f8-fb06-41dd-a21a-50e3defd18b6,2023-08-18,2024-04-12,Saint Barthelemy,Basic,192.09,3,0,synthetic_saas
06a97b18-ed27-436b-910a-2bd1e6105742,2023-09-09,2024-04-20,Anguilla,Pro,35.23,1,0,synthetic_saas
38d86d97-f421-48b7-8162-282a9d2df6aa,2023-10-03,2024-07-18,Timor-Leste,Basic,26.19,8,0,synthetic_saas
fd59b8ac-f382-4f13-a485-7361d6c2eca5,2024-03-10,2024-12-27,Cuba,Free,54.52,2,1,synthetic_saas
9d84cb11-e8b5-46a4-809e-8ae3ea54fcfb,2024-04-02,2024-04-08,Myanmar,Pro,148.12,3,1,synthetic_saas
97851883-5119-4782-bb6d-fa8c5c9b3604,2023-11-05,2024-11-28,Niue,Pro,139.21,5,0,synthetic_saas
50a25529-0e8c-4834-b662-d9d99f612213,2024-03-04,2024-10-16,Netherlands,Enterprise,85.68,5,0,synthetic_saas
7bc3abc2-ffab-4f22-9f44-22669fd22670,2024-03-13,2024-09-12,Grenada,Basic,67.46,2,0,synthetic_saas
f4341df1-f27f-429b-88d3-660b3753443c,2023-10-19,2024-11-25,Tajikistan,Enterprise,114.22,7,0,synthetic_saas
e8c7e8ab-3daa-4e67-bc7e-bcb946eaab86,2023-11-26,2025-01-04,Guadeloupe,Free,157.74,8,0,synthetic_saas
2374bc0e-6fd3-4373-ac28-5ffacb68aa27,2024-03-23,2025-02-12,Philippines,Pro,124.11,1,0,synthetic_saas
535dfe22-be92-4b5c-80b0-f080eb7784e3,2023-10-08,2024-04-23,Kyrgyz Republic,Free,48.12,10,0,synthetic_saas
3ae643d4-01b2-4519-8a71-6acc29b6e37f,2023-04-29,2025-03-18,Slovenia,Pro,110.32,9,1,synthetic_saas
e3eb1efe-f911-4327-99a4-fd7bdf3b976f,2023-09-19,2024-10-27,Benin,Pro,186.81,8,0,synthetic_saas
371c3480-f63a-4beb-bbfb-638e9bc1b6f2,2024-02-14,2024-12-14,Vietnam,Basic,50.15,8,0,synthetic_saas
795161d3-2524-4fe8-ab70-ecc3ed4f6880,2024-02-05,2024-12-19,El Salvador,Free,66.18,10,0,synthetic_saas
54cbaf54-f4a6-42bf-8c1d-2d047e9cb210,2024-01-25,2024-11-10,Panama,Enterprise,104.66,6,0,synthetic_saas
efc0e7e7-9478-405b-a25c-c614fef1ce03,2023-10-11,2024-12-11,Cape Verde,Enterprise,78.4,0,0,synthetic_saas
2c6d6be8-ee72-4a56-89b2-8e21e9a21365,2023-12-01,2024-12-01,Sierra Leone,Pro,81.05,3,0,synthetic_saas
14ef9cef-d534-4e57-9a12-fc6c9c87a415,2024-02-25,2025-01-04,Greece,Free,14.38,1,0,synthetic_saas
966e12d9-4c31-4c39-aec2-7e5d9dfd8b69,2024-03-01,2024-05-18,Kiribati,Pro,10.3,0,0,synthetic_saas
6ac6221e-d678-448d-8469-76b13edf8b99,2023-07-18,2024-11-12,Zimbabwe,Basic,129.76,0,1,synthetic_saas
9a91e9c3-db97-4426-8cc1-00f78f95e539,2023-10-04,2024-07-27,Jamaica,Basic,174.53,4,0,synthetic_saas
3d1014f4-a191-4a19-a0d5-4d46a01f429f,2023-04-18,2024-12-12,Hong Kong,Free,195.86,8,0,synthetic_saas
add661d3-1a5b-4935-94d8-b322b7e7ca68,2024-01-02,2024-05-12,Cape Verde,Enterprise,36.92,6,1,synthetic_saas
aef40536-f24e-4a0b-b958-754ec45a683a,2023-05-19,2025-03-31,British Indian Ocean Territory (Chagos Archipelago),Basic,80.33,7,1,synthetic_saas
5791b230-3495-48fd-9e5b-64a695f3a52b,2024-01-02,2025-01-20,Iceland,Free,76.36,7,0,synthetic_saas
9cbcc0bb-c865-40bc-b745-0139fa57bb53,2023-07-14,2024-04-29,Lebanon,Basic,136.77,0,0,synthetic_saas
40aafc73-037c-4133-915b-8f80b2851aeb,2023-11-19,2024-10-31,Faroe Islands,Pro,141.29,9,0,synthetic_saas
48400c4d-c587-45d8-afc1-2788da650374,2024-02-27,2024-07-05,Turkmenistan,Pro,31.93,1,0,synthetic_saas
fdccbb37-3361-4fc7-9b09-32c4b54e5ec7,2024-02-06,2024-11-26,American Samoa,Free,159.38,5,0,synthetic_saas
e245b6aa-f880-4c3b-ad31-f4bdeccbb1ec,2023-06-24,2024-05-16,Israel,Pro,101.86,10,0,synthetic_saas
27477b68-090e-48ab-9904-75bc408abc00,2023-07-27,2024-10-25,Peru,Basic,149.06,3,0,synthetic_saas
37bcb0ed-5d67-4acd-b546-950b8b0e9025,2023-09-28,2024-09-05,Pakistan,Pro,153.87,10,0,synthetic_saas
a25fe30b-31f8-4731-95ea-70bca06d2ca2,2023-07-04,2025-01-13,Egypt,Free,189.14,2,0,synthetic_saas
3aa3a063-c135-481c-856b-ca9dc374dbb9,2023-11-15,2024-08-17,Saint Helena,Free,2.98,6,0,synthetic_saas
a16366ff-1bd7-4425-aaa9-9ff325c33de0,2023-05-25,2024-12-30,San Marino,Free,142.29,6,0,synthetic_saas
cb5fbc23-160b-401d-b300-5f59781602d2,2023-11-19,2024-08-30,Vietnam,Basic,132.8,7,0,synthetic_saas
1fd4a6e1-6a6c-4e7b-8431-814ec29f2043,2023-12-22,2024-08-12,Comoros,Enterprise,16.68,7,0,synthetic_saas
8bd740bd-3be6-4d92-8581-85b37e6fea5a,2023-05-13,2024-10-22,Liechtenstein,Pro,17.39,1,0,synthetic_saas
714c5e86-5555-4d25-96a0-77281f8befdf,2024-03-16,2024-10-30,China,Pro,175.26,3,0,synthetic_saas
041d1c0c-2ab2-4a32-a26f-3c2fb738f99c,2023-12-10,2024-05-17,Antarctica (the territory South of 60 deg S),Enterprise,106.71,5,0,synthetic_saas
7d40332d-a400-40a7-b7ce-8f6698296fc0,2023-06-30,2024-04-11,Liechtenstein,Basic,138.77,1,1,synthetic_saas
1b0a97f4-4d77-4d97-93f0-745861dccb5f,2023-07-08,2024-10-22,Cameroon,Pro,162.72,9,0,synthetic_saas
05d11d11-4788-4a97-ad2d-b0e8ddf4cf6c,2024-02-26,2024-09-25,French Guiana,Pro,16.87,9,0,synthetic_saas
c2e7a912-b56d-43db-9b12-bce3c030c795,2023-04-17,2024-07-26,Burundi,Free,98.89,5,0,synthetic_saas
60020645-c6be-4e52-bdcf-968cdd496b69,2023-11-27,2024-11-25,Lesotho,Enterprise,89.08,7,0,synthetic_saas
8d381e1a-60df-4253-b1ce-94fe6e1bf246,2023-10-11,2025-02-13,Cayman Islands,Basic,190.21,5,0,synthetic_saas
f2eac812-1740-4014-93d7-416f1d632b17,2024-03-04,2024-06-26,Liechtenstein,Free,57.75,10,0,synthetic_saas
f14a475e-eb74-4716-ae79-786729ec3f1c,2023-04-18,2025-02-08,Malawi,Free,165.18,3,0,synthetic_saas
ce7fb1f7-52c0-46b5-b1c0-da3fc3f910b0,2023-09-17,2024-12-28,Congo,Pro,109.87,0,0,synthetic_saas
3bd71ba9-c72e-4616-bbd8-1cd20855e55a,2023-11-25,2024-07-18,Lao People's Democratic Republic,Free,187.91,7,0,synthetic_saas
3960c703-0df5-4371-ab60-1288424d6045,2023-11-10,2024-05-29,Montenegro,Enterprise,33.77,10,0,synthetic_saas
15355e51-2664-435b-8052-c9c184b2399f,2023-08-28,2025-01-29,Costa Rica,Enterprise,46.1,5,0,synthetic_saas
714b6fa7-b15c-416d-ba9b-21880f466138,2023-11-13,2024-06-22,Israel,Free,121.13,1,0,synthetic_saas
c8db62d5-5132-4ea4-b6d5-63facef90f70,2024-01-27,2024-12-08,Kuwait,Basic,64.1,8,0,synthetic_saas
490ff5ce-a9c6-4179-9686-5abbe46be047,2023-08-19,2024-09-03,Belarus,Enterprise,14.59,1,1,synthetic_saas
e859d000-04e7-4902-bc82-743f71f07c18,2023-05-09,2024-09-18,Australia,Basic,198.38,9,0,synthetic_saas
82aa000e-2a8d-4b2c-9b6e-47db1b5cf393,2023-06-19,2024-06-12,Saint Barthelemy,Pro,143.3,8,0,synthetic_saas
db161c19-54a3-4f25-a2b7-c43660c436ce,2024-03-08,2025-01-08,Djibouti,Basic,47.08,7,0,synthetic_saas
4ab44622-d32d-46e1-b1d4-11b1a231a0f1,2023-11-16,2024-08-05,United States Minor Outlying Islands,Enterprise,113.59,0,0,synthetic_saas
77b29d72-613e-46d0-aea2-83690ed4bdb7,2024-01-10,2024-08-24,Iraq,Pro,105.96,0,1,synthetic_saas
5b4b8675-f1dc-4879-8d48-9f5574e00c9d,2024-02-22,2025-02-18,Luxembourg,Free,111.29,9,1,synthetic_saas
9f5d49fa-0541-426c-87de-8ed37d818506,2024-02-02,2024-10-11,Malawi,Basic,83.36,10,0,synthetic_saas
c1afff4b-38d8-4560-8f23-62f8051a08ca,2023-10-25,2024-08-27,Bulgaria,Enterprise,88.12,9,0,synthetic_saas
e64ce32e-da33-4cda-8240-9c718891774a,2023-06-08,2024-08-23,Turks and Caicos Islands,Free,151.61,10,0,synthetic_saas
f937a1ac-c9a6-4520-8cda-de21725e3a03,2023-07-19,2025-03-19,Dominica,Pro,1.12,1,0,synthetic_saas
fc2ae08c-252f-4c93-9d08-4ea96b66802d,2023-12-10,2024-08-16,Saudi Arabia,Enterprise,103.57,6,0,synthetic_saas
cd46c1b5-68fb-4726-85f3-64bc76d83c4c,2023-10-03,2024-12-16,Czech Republic,Basic,70.87,2,0,synthetic_saas
7247c1cd-ed7b-4fe4-9060-e028cdbe0f0b,2023-11-21,2024-09-14,Hong Kong,Enterprise,133.88,9,0,synthetic_saas
e36a1392-b870-4b62-bb57-418c97f4ae02,2023-07-31,2024-11-14,Burkina Faso,Enterprise,10.6,5,0,synthetic_saas
47fcf7d5-0b47-44f6-987d-253b32ba5a4e,2023-12-24,2025-02-12,Pitcairn Islands,Enterprise,165.39,4,1,synthetic_saas
3b8d2ffc-6e71-4f32-a036-1ffd2d36b7b4,2023-07-21,2024-09-28,Guyana,Enterprise,68.5,1,0,synthetic_saas
4570715c-5870-4687-b7bc-e7041c944027,2024-02-11,2024-08-10,Mauritania,Enterprise,30.57,9,0,synthetic_saas
d24da5f6-1490-437b-bb6e-4e5a0fce0b3f,2023-08-07,2025-01-03,Greece,Free,157.57,0,1,synthetic_saas
8693fcd8-f6b0-4ff1-938e-5725464fb49f,2024-01-29,2024-12-19,Hong Kong,Enterprise,117.59,7,0,synthetic_saas
e278a8a5-ab4d-41ab-824a-51e6d6afb7c9,2024-03-28,2025-01-09,Tokelau,Basic,196.91,3,1,synthetic_saas
12017532-d800-4be7-bfd8-ef9171c99aa6,2023-07-07,2024-05-04,Turkey,Basic,178.34,3,1,synthetic_saas
fcf22b65-4470-4606-a0fd-2c27177189e0,2023-06-04,2024-11-15,Bhutan,Free,65.07,6,0,synthetic_saas
0b7e0c14-b9e6-4c56-90f2-80f2b74cd2b9,2024-02-11,2024-07-26,Brazil,Enterprise,18.48,5,0,synthetic_saas
e42b2ab4-338a-4811-8964-942ceea39c53,2024-01-30,2024-10-07,Netherlands Antilles,Enterprise,18.31,5,0,synthetic_saas
e56ac200-9bdf-43bc-9ee9-f21faaa06946,2023-08-02,2024-05-19,Egypt,Pro,128.77,8,0,synthetic_saas
c3157742-920d-4049-a013-0f2bde7299aa,2023-07-25,2024-06-03,Peru,Pro,17.47,7,1,synthetic_saas
eba82f2a-5d49-49d8-a089-900581584ab0,2023-04-06,2024-09-27,Azerbaijan,Basic,154.57,9,0,synthetic_saas
a3daa442-a80d-46ed-a717-d93932b5da20,2023-12-06,2024-05-24,Svalbard & Jan Mayen Islands,Free,119.33,2,0,synthetic_saas
f1a00626-9efb-4230-9fbf-7b21f5dc3a90,2024-02-04,2025-01-29,Kenya,Basic,99.87,6,0,synthetic_saas
8a5c3043-54ac-470e-82cc-3033db29f287,2023-05-21,2024-10-27,Western Sahara,Basic,103.64,9,0,synthetic_saas
8c6bffb6-4ede-436b-9c61-18d8e3048958,2023-11-20,2024-09-26,Saint Pierre and Miquelon,Basic,193.0,10,0,synthetic_saas
fa591fda-9783-4c57-a180-c6e3d3667e5a,2023-10-21,2024-07-13,Guatemala,Free,146.34,3,0,synthetic_saas
19d6a548-53b7-4b91-863d-f1388c13e38e,2023-10-01,2024-04-27,Austria,Enterprise,181.38,3,0,synthetic_saas
d7dcc38a-6cc8-4a83-9d85-9f3eba8982ed,2023-09-07,2025-02-21,Ecuador,Pro,112.53,6,0,synthetic_saas
3284dd74-1fde-4e5b-9440-bb995d48d9ae,2023-06-26,2024-08-28,Armenia,Free,65.42,2,0,synthetic_saas
c6a58e91-1686-4b3a-91c6-1b3afa128946,2023-08-23,2025-03-01,Bahrain,Basic,183.52,2,0,synthetic_saas
426a9183-174a-4242-8bf9-deaa7f8ca310,2023-08-26,2024-11-04,Latvia,Enterprise,79.66,3,1,synthetic_saas
41bc21ed-3aff-4b38-afee-3013636afa3c,2023-08-23,2024-08-15,Burundi,Enterprise,6.09,6,1,synthetic_saas
ca6eede0-10f3-450a-b4be-c573253d7b33,2023-06-29,2024-07-26,Norway,Enterprise,191.4,1,1,synthetic_saas
b8b8d4b7-0aea-4e64-af76-aebe69a223b1,2023-05-26,2024-09-07,Luxembourg,Enterprise,18.33,9,0,synthetic_saas
27f39ea9-e9f3-4afe-99c5-f8e49320a44e,2023-09-20,2024-06-05,Cuba,Free,175.49,1,0,synthetic_saas
a98b01b6-810f-4888-9e34-9fa87622d80b,2023-12-20,2024-06-25,Ghana,Pro,67.15,4,0,synthetic_saas
aee6ec91-d03f-4111-9096-ba82af5932e7,2023-05-28,2025-03-30,Ecuador,Free,74.58,8,0,synthetic_saas
e034b261-e4c6-4d88-9884-adb9c4b9afab,2023-06-21,2024-07-03,Venezuela,Enterprise,76.29,10,0,synthetic_saas
f7cf8ff4-1a5a-4bcf-a12f-ea7cb019b8b8,2023-10-30,2025-01-21,Namibia,Free,97.37,9,0,synthetic_saas
830dbd0c-8413-4e79-b8e2-63a4f4ce6cd3,2023-08-24,2024-07-12,Qatar,Basic,11.04,4,0,synthetic_saas
409d97c5-c994-4adf-8a0c-a741494ecbe8,2023-08-31,2025-02-18,Lithuania,Free,166.59,4,1,synthetic_saas
6746be14-08b0-4e40-a639-c9d4c440dc96,2023-11-19,2024-08-03,Angola,Free,30.07,7,0,synthetic_saas
44eb7c12-d948-4c3d-8456-325429e10310,2023-04-18,2024-11-18,Northern Mariana Islands,Basic,115.67,10,1,synthetic_saas
